CUSTOMER_ID,PRODUCT_ID,Semana,probabilidad_compra
33675.0,2.0,27,0.38
33675.0,2.0,27,0.38
33675.0,20.0,27,0.68
33675.0,20.0,27,0.68
33675.0,20.0,27,0.68
33675.0,204.0,27,0.46
33675.0,204.0,27,0.46
33675.0,204.0,27,0.46
33675.0,206.0,27,0.47
33675.0,206.0,27,0.47
33675.0,206.0,27,0.47
33675.0,207.0,27,0.47
33675.0,207.0,27,0.47
33675.0,208.0,27,0.47
33675.0,208.0,27,0.47
33675.0,208.0,27,0.47
33675.0,208.0,27,0.47
33675.0,209.0,27,0.48
33675.0,209.0,27,0.48
33675.0,209.0,27,0.48
33675.0,209.0,27,0.48
33675.0,21.0,27,0.69
33675.0,21.0,27,0.69
33675.0,21.0,27,0.69
33675.0,211.0,27,0.48
33675.0,211.0,27,0.48
33675.0,211.0,27,0.48
33675.0,214.0,27,0.5
33675.0,214.0,27,0.5
33675.0,219.0,27,0.49
33675.0,219.0,27,0.49
33675.0,219.0,27,0.49
33675.0,219.0,27,0.49
33675.0,22.0,27,0.69
33675.0,22.0,27,0.69
33675.0,22.0,27,0.69
33675.0,22.0,27,0.69
33675.0,220.0,27,0.49
33675.0,220.0,27,0.49
33675.0,220.0,27,0.49
33675.0,220.0,27,0.49
33675.0,223.0,27,0.49
33675.0,223.0,27,0.49
33675.0,223.0,27,0.49
33675.0,224.0,27,0.5
33675.0,224.0,27,0.5
33675.0,224.0,27,0.5
33675.0,225.0,27,0.49
33675.0,225.0,27,0.49
33675.0,226.0,27,0.49
33675.0,23.0,27,0.67
33675.0,23.0,27,0.67
33675.0,23.0,27,0.67
33675.0,23.0,27,0.67
33675.0,233.0,27,0.48
33675.0,233.0,27,0.48
33675.0,233.0,27,0.48
33675.0,233.0,27,0.48
33675.0,238.0,27,0.5
33675.0,238.0,27,0.5
33675.0,238.0,27,0.5
33675.0,240.0,27,0.49
33675.0,240.0,27,0.49
33675.0,240.0,27,0.49
33675.0,241.0,27,0.49
33675.0,241.0,27,0.49
33675.0,241.0,27,0.49
33675.0,242.0,27,0.5
33675.0,242.0,27,0.5
33675.0,242.0,27,0.5
33675.0,242.0,27,0.5
33675.0,243.0,27,0.5
33675.0,243.0,27,0.5
33675.0,243.0,27,0.5
33675.0,243.0,27,0.5
33675.0,244.0,27,0.5
33675.0,244.0,27,0.5
33675.0,244.0,27,0.5
33675.0,246.0,27,0.5
33675.0,249.0,27,0.5
33675.0,249.0,27,0.5
33675.0,252.0,27,0.5
33675.0,252.0,27,0.5
33675.0,252.0,27,0.5
33675.0,252.0,27,0.5
33675.0,257.0,27,0.51
33675.0,262.0,27,0.52
33675.0,262.0,27,0.52
33675.0,262.0,27,0.52
33675.0,268.0,27,0.59
33675.0,272.0,27,0.58
33675.0,272.0,27,0.58
33675.0,273.0,27,0.58
33675.0,273.0,27,0.58
33675.0,273.0,27,0.58
33675.0,274.0,27,0.58
33675.0,274.0,27,0.58
33675.0,274.0,27,0.58
33675.0,284.0,27,0.54
33675.0,284.0,27,0.54
33675.0,284.0,27,0.54
33675.0,285.0,27,0.53
33675.0,285.0,27,0.53
33675.0,285.0,27,0.53
33675.0,285.0,27,0.53
33675.0,286.0,27,0.53
33675.0,286.0,27,0.53
33675.0,286.0,27,0.53
33675.0,289.0,27,0.53
33675.0,289.0,27,0.53
33675.0,289.0,27,0.53
33675.0,291.0,27,0.52
33675.0,292.0,27,0.52
33675.0,292.0,27,0.52
33675.0,293.0,27,0.52
33675.0,293.0,27,0.52
33675.0,293.0,27,0.52
33675.0,295.0,27,0.57
33675.0,296.0,27,0.6
33675.0,296.0,27,0.6
33675.0,3.0,27,0.44
33675.0,3.0,27,0.44
33675.0,3.0,27,0.44
33675.0,3.0,27,0.44
33675.0,30.0,27,0.68
33675.0,30.0,27,0.68
33675.0,30.0,27,0.68
33675.0,30.0,27,0.68
33675.0,301.0,27,0.6
33675.0,301.0,27,0.6
33675.0,303.0,27,0.58
33675.0,303.0,27,0.58
33675.0,303.0,27,0.58
33675.0,303.0,27,0.58
33675.0,304.0,27,0.58
33675.0,304.0,27,0.58
33675.0,304.0,27,0.58
33675.0,304.0,27,0.58
33675.0,305.0,27,0.58
33675.0,305.0,27,0.58
33675.0,305.0,27,0.58
33675.0,313.0,27,0.53
33675.0,314.0,27,0.53
33675.0,314.0,27,0.53
33675.0,314.0,27,0.53
33675.0,314.0,27,0.53
33675.0,315.0,27,0.55
33675.0,318.0,27,0.51
33675.0,319.0,27,0.5
33675.0,319.0,27,0.5
33675.0,319.0,27,0.5
33675.0,319.0,27,0.5
33675.0,32.0,27,0.66
33675.0,32.0,27,0.66
33675.0,32.0,27,0.66
33675.0,32.0,27,0.66
33675.0,322.0,27,0.5
33675.0,322.0,27,0.5
33675.0,322.0,27,0.5
33675.0,326.0,27,0.5
33675.0,327.0,27,0.5
33675.0,327.0,27,0.5
33675.0,327.0,27,0.5
33675.0,328.0,27,0.49
33675.0,328.0,27,0.49
33675.0,338.0,27,0.5
33675.0,338.0,27,0.5
33675.0,339.0,27,0.5
33675.0,339.0,27,0.5
33675.0,339.0,27,0.5
33675.0,339.0,27,0.5
33675.0,34.0,27,0.66
33675.0,34.0,27,0.66
33675.0,340.0,27,0.51
33675.0,340.0,27,0.51
33675.0,342.0,27,0.51
33675.0,342.0,27,0.51
33675.0,342.0,27,0.51
33675.0,342.0,27,0.51
33675.0,343.0,27,0.51
33675.0,343.0,27,0.51
33675.0,35.0,27,0.65
33675.0,35.0,27,0.65
33675.0,35.0,27,0.65
33675.0,35.0,27,0.65
33675.0,353.0,27,0.57
33675.0,353.0,27,0.57
33675.0,353.0,27,0.57
33675.0,353.0,27,0.57
33675.0,357.0,27,0.57
33675.0,358.0,27,0.57
33675.0,358.0,27,0.57
33675.0,358.0,27,0.57
33675.0,359.0,27,0.56
33675.0,359.0,27,0.56
33675.0,36.0,27,0.65
33675.0,36.0,27,0.65
33675.0,36.0,27,0.65
33675.0,36.0,27,0.65
33675.0,360.0,27,0.57
33675.0,360.0,27,0.57
33675.0,360.0,27,0.57
33675.0,360.0,27,0.57
33675.0,362.0,27,0.58
33675.0,362.0,27,0.58
33675.0,362.0,27,0.58
33675.0,367.0,27,0.59
33675.0,367.0,27,0.59
33675.0,367.0,27,0.59
33675.0,367.0,27,0.59
33675.0,371.0,27,0.61
33675.0,371.0,27,0.61
33675.0,371.0,27,0.61
33675.0,378.0,27,0.59
33675.0,378.0,27,0.59
33675.0,378.0,27,0.59
33675.0,38.0,27,0.64
33675.0,38.0,27,0.64
33675.0,38.0,27,0.64
33675.0,38.0,27,0.64
33675.0,380.0,27,0.59
33675.0,380.0,27,0.59
33675.0,382.0,27,0.6
33675.0,383.0,27,0.63
33675.0,383.0,27,0.63
33675.0,383.0,27,0.63
33675.0,383.0,27,0.63
33675.0,386.0,27,0.63
33675.0,386.0,27,0.63
33675.0,388.0,27,0.63
33675.0,388.0,27,0.63
33675.0,394.0,27,0.62
33675.0,394.0,27,0.62
33675.0,394.0,27,0.62
33675.0,395.0,27,0.62
33675.0,395.0,27,0.62
33675.0,395.0,27,0.62
33675.0,397.0,27,0.62
33675.0,397.0,27,0.62
33675.0,397.0,27,0.62
33675.0,399.0,27,0.62
33675.0,400.0,27,0.62
33675.0,402.0,27,0.62
33675.0,402.0,27,0.62
33675.0,402.0,27,0.62
33675.0,403.0,27,0.62
33675.0,403.0,27,0.62
33675.0,403.0,27,0.62
33675.0,404.0,27,0.62
33675.0,404.0,27,0.62
33675.0,404.0,27,0.62
33675.0,404.0,27,0.62
33675.0,406.0,27,0.61
33675.0,407.0,27,0.6
33675.0,407.0,27,0.6
33675.0,407.0,27,0.6
33675.0,407.0,27,0.6
33675.0,408.0,27,0.6
33675.0,408.0,27,0.6
33675.0,408.0,27,0.6
33675.0,41.0,27,0.65
33675.0,41.0,27,0.65
33675.0,41.0,27,0.65
33675.0,411.0,27,0.61
33675.0,411.0,27,0.61
33675.0,412.0,27,0.61
33675.0,412.0,27,0.61
33675.0,414.0,27,0.61
33675.0,414.0,27,0.61
33675.0,414.0,27,0.61
33675.0,414.0,27,0.61
33675.0,415.0,27,0.63
33675.0,416.0,27,0.63
33675.0,417.0,27,0.63
33675.0,417.0,27,0.63
33675.0,417.0,27,0.63
33675.0,418.0,27,0.63
33675.0,418.0,27,0.63
33675.0,418.0,27,0.63
33675.0,419.0,27,0.64
33675.0,419.0,27,0.64
33675.0,419.0,27,0.64
33675.0,42.0,27,0.65
33675.0,42.0,27,0.65
33675.0,42.0,27,0.65
33675.0,42.0,27,0.65
33675.0,420.0,27,0.64
33675.0,420.0,27,0.64
33675.0,420.0,27,0.64
33675.0,420.0,27,0.64
33675.0,421.0,27,0.65
33675.0,421.0,27,0.65
33675.0,424.0,27,0.64
33675.0,427.0,27,0.65
33675.0,427.0,27,0.65
33675.0,428.0,27,0.65
33675.0,428.0,27,0.65
33675.0,428.0,27,0.65
33675.0,428.0,27,0.65
33675.0,43.0,27,0.65
33675.0,43.0,27,0.65
33675.0,43.0,27,0.65
33675.0,43.0,27,0.65
33675.0,430.0,27,0.65
33675.0,432.0,27,0.66
33675.0,432.0,27,0.66
33675.0,433.0,27,0.65
33675.0,433.0,27,0.65
33675.0,437.0,27,0.64
33675.0,437.0,27,0.64
33675.0,437.0,27,0.64
33675.0,439.0,27,0.64
33675.0,44.0,27,0.57
33675.0,44.0,27,0.57
33675.0,44.0,27,0.57
33675.0,441.0,27,0.64
33675.0,441.0,27,0.64
33675.0,441.0,27,0.64
33675.0,441.0,27,0.64
33675.0,442.0,27,0.64
33675.0,442.0,27,0.64
33675.0,443.0,27,0.64
33675.0,443.0,27,0.64
33675.0,443.0,27,0.64
33675.0,443.0,27,0.64
33675.0,445.0,27,0.64
33675.0,445.0,27,0.64
33675.0,447.0,27,0.63
33675.0,448.0,27,0.64
33675.0,448.0,27,0.64
33675.0,448.0,27,0.64
33675.0,448.0,27,0.64
33675.0,45.0,27,0.57
33675.0,45.0,27,0.57
33675.0,45.0,27,0.57
33675.0,45.0,27,0.57
33675.0,450.0,27,0.64
33675.0,450.0,27,0.64
33675.0,453.0,27,0.61
33675.0,455.0,27,0.6
33675.0,455.0,27,0.6
33675.0,455.0,27,0.6
33675.0,455.0,27,0.6
33675.0,458.0,27,0.59
33675.0,459.0,27,0.59
33675.0,459.0,27,0.59
33675.0,459.0,27,0.59
33675.0,459.0,27,0.59
33675.0,460.0,27,0.59
33675.0,460.0,27,0.59
33675.0,460.0,27,0.59
33675.0,460.0,27,0.59
33675.0,461.0,27,0.59
33675.0,461.0,27,0.59
33675.0,461.0,27,0.59
33675.0,462.0,27,0.59
33675.0,462.0,27,0.59
33675.0,463.0,27,0.6
33675.0,463.0,27,0.6
33675.0,463.0,27,0.6
33675.0,463.0,27,0.6
33675.0,465.0,27,0.61
33675.0,465.0,27,0.61
33675.0,466.0,27,0.61
33675.0,471.0,27,0.6
33675.0,471.0,27,0.6
33675.0,472.0,27,0.6
33675.0,473.0,27,0.6
33675.0,473.0,27,0.6
33675.0,473.0,27,0.6
33675.0,478.0,27,0.61
33675.0,478.0,27,0.61
33675.0,479.0,27,0.61
33675.0,479.0,27,0.61
33675.0,479.0,27,0.61
33675.0,480.0,27,0.6
33675.0,481.0,27,0.6
33675.0,481.0,27,0.6
33675.0,481.0,27,0.6
33675.0,482.0,27,0.6
33675.0,482.0,27,0.6
33675.0,482.0,27,0.6
33675.0,482.0,27,0.6
33675.0,483.0,27,0.6
33675.0,483.0,27,0.6
33675.0,483.0,27,0.6
33675.0,488.0,27,0.57
33675.0,488.0,27,0.57
33675.0,488.0,27,0.57
33675.0,488.0,27,0.57
33675.0,49.0,27,0.6
33675.0,49.0,27,0.6
33675.0,49.0,27,0.6
33675.0,49.0,27,0.6
33675.0,491.0,27,0.57
33675.0,493.0,27,0.57
33675.0,499.0,27,0.53
33675.0,499.0,27,0.53
33675.0,499.0,27,0.53
33675.0,5.0,27,0.44
33675.0,5.0,27,0.44
33675.0,501.0,27,0.52
33675.0,501.0,27,0.52
33675.0,501.0,27,0.52
33675.0,507.0,27,0.53
33675.0,507.0,27,0.53
33675.0,511.0,27,0.5
33675.0,511.0,27,0.5
33675.0,511.0,27,0.5
33675.0,512.0,27,0.5
33675.0,512.0,27,0.5
33675.0,512.0,27,0.5
33675.0,513.0,27,0.5
33675.0,513.0,27,0.5
33675.0,518.0,27,0.5
33675.0,518.0,27,0.5
33675.0,52.0,27,0.62
33675.0,52.0,27,0.62
33675.0,524.0,27,0.48
33675.0,524.0,27,0.48
33675.0,524.0,27,0.48
33675.0,524.0,27,0.48
33675.0,526.0,27,0.48
33675.0,526.0,27,0.48
33675.0,526.0,27,0.48
33675.0,527.0,27,0.48
33675.0,527.0,27,0.48
33675.0,527.0,27,0.48
33675.0,528.0,27,0.46
33675.0,528.0,27,0.46
33675.0,529.0,27,0.45
33675.0,529.0,27,0.45
33675.0,529.0,27,0.45
33675.0,529.0,27,0.45
33675.0,533.0,27,0.45
33675.0,533.0,27,0.45
33675.0,535.0,27,0.45
33675.0,535.0,27,0.45
33675.0,535.0,27,0.45
33675.0,535.0,27,0.45
33675.0,540.0,27,0.46
33675.0,540.0,27,0.46
33675.0,540.0,27,0.46
33675.0,542.0,27,0.46
33675.0,544.0,27,0.46
33675.0,545.0,27,0.46
33675.0,547.0,27,0.45
33675.0,547.0,27,0.45
33675.0,547.0,27,0.45
33675.0,55.0,27,0.57
33675.0,55.0,27,0.57
33675.0,55.0,27,0.57
33675.0,551.0,27,0.44
33675.0,551.0,27,0.44
33675.0,552.0,27,0.43
33675.0,552.0,27,0.43
33675.0,552.0,27,0.43
33675.0,552.0,27,0.43
33675.0,554.0,27,0.42
33675.0,554.0,27,0.42
33675.0,554.0,27,0.42
33675.0,554.0,27,0.42
33675.0,556.0,27,0.43
33675.0,557.0,27,0.43
33675.0,558.0,27,0.43
33675.0,558.0,27,0.43
33675.0,559.0,27,0.43
33675.0,559.0,27,0.43
33675.0,559.0,27,0.43
33675.0,56.0,27,0.57
33675.0,56.0,27,0.57
33675.0,56.0,27,0.57
33675.0,563.0,27,0.49
33675.0,564.0,27,0.48
33675.0,564.0,27,0.48
33675.0,565.0,27,0.48
33675.0,569.0,27,0.49
33675.0,569.0,27,0.49
33675.0,57.0,27,0.55
33675.0,57.0,27,0.55
33675.0,57.0,27,0.55
33675.0,57.0,27,0.55
33675.0,571.0,27,0.49
33675.0,571.0,27,0.49
33675.0,572.0,27,0.48
33675.0,572.0,27,0.48
33675.0,572.0,27,0.48
33675.0,573.0,27,0.46
33675.0,573.0,27,0.46
33675.0,573.0,27,0.46
33675.0,573.0,27,0.46
33675.0,574.0,27,0.46
33675.0,574.0,27,0.46
33675.0,574.0,27,0.46
33675.0,574.0,27,0.46
33675.0,577.0,27,0.51
33675.0,579.0,27,0.53
33675.0,579.0,27,0.53
33675.0,58.0,27,0.55
33675.0,58.0,27,0.55
33675.0,58.0,27,0.55
33675.0,58.0,27,0.55
33675.0,582.0,27,0.52
33675.0,584.0,27,0.52
33675.0,585.0,27,0.54
33675.0,589.0,27,0.55
33675.0,589.0,27,0.55
33675.0,589.0,27,0.55
33675.0,59.0,27,0.55
33675.0,59.0,27,0.55
33675.0,59.0,27,0.55
33675.0,600.0,27,0.6
33675.0,600.0,27,0.6
33675.0,600.0,27,0.6
33675.0,601.0,27,0.6
33675.0,601.0,27,0.6
33675.0,601.0,27,0.6
33675.0,605.0,27,0.6
33675.0,606.0,27,0.6
33675.0,607.0,27,0.6
33675.0,607.0,27,0.6
33675.0,607.0,27,0.6
33675.0,607.0,27,0.6
33675.0,61.0,27,0.52
33675.0,61.0,27,0.52
33675.0,61.0,27,0.52
33675.0,61.0,27,0.52
33675.0,612.0,27,0.58
33675.0,612.0,27,0.58
33675.0,613.0,27,0.58
33675.0,613.0,27,0.58
33675.0,614.0,27,0.58
33675.0,614.0,27,0.58
33675.0,615.0,27,0.58
33675.0,615.0,27,0.58
33675.0,615.0,27,0.58
33675.0,617.0,27,0.58
33675.0,617.0,27,0.58
33675.0,617.0,27,0.58
33675.0,617.0,27,0.58
33675.0,618.0,27,0.58
33675.0,618.0,27,0.58
33675.0,618.0,27,0.58
33675.0,62.0,27,0.52
33675.0,62.0,27,0.52
33675.0,62.0,27,0.52
33675.0,62.0,27,0.52
33675.0,620.0,27,0.58
33675.0,620.0,27,0.58
33675.0,620.0,27,0.58
33675.0,621.0,27,0.6
33675.0,621.0,27,0.6
33675.0,622.0,27,0.6
33675.0,622.0,27,0.6
33675.0,623.0,27,0.58
33675.0,623.0,27,0.58
33675.0,623.0,27,0.58
33675.0,626.0,27,0.58
33675.0,626.0,27,0.58
33675.0,626.0,27,0.58
33675.0,63.0,27,0.52
33675.0,63.0,27,0.52
33675.0,63.0,27,0.52
33675.0,630.0,27,0.6
33675.0,630.0,27,0.6
33675.0,630.0,27,0.6
33675.0,631.0,27,0.6
33675.0,637.0,27,0.57
33675.0,637.0,27,0.57
33675.0,637.0,27,0.57
33675.0,637.0,27,0.57
33675.0,642.0,27,0.58
33675.0,642.0,27,0.58
33675.0,643.0,27,0.58
33675.0,648.0,27,0.55
33675.0,648.0,27,0.55
33675.0,649.0,27,0.54
33675.0,649.0,27,0.54
33675.0,649.0,27,0.54
33675.0,650.0,27,0.54
33675.0,650.0,27,0.54
33675.0,657.0,27,0.49
33675.0,657.0,27,0.49
33675.0,662.0,27,0.49
33675.0,662.0,27,0.49
33675.0,662.0,27,0.49
33675.0,662.0,27,0.49
33675.0,663.0,27,0.48
33675.0,663.0,27,0.48
33675.0,663.0,27,0.48
33675.0,666.0,27,0.48
33675.0,670.0,27,0.46
33675.0,670.0,27,0.46
33675.0,670.0,27,0.46
33675.0,673.0,27,0.45
33675.0,673.0,27,0.45
33675.0,673.0,27,0.45
33675.0,674.0,27,0.45
33675.0,674.0,27,0.45
33675.0,674.0,27,0.45
33675.0,674.0,27,0.45
33675.0,675.0,27,0.45
33675.0,676.0,27,0.45
33675.0,676.0,27,0.45
33675.0,677.0,27,0.45
33675.0,677.0,27,0.45
33675.0,677.0,27,0.45
33675.0,678.0,27,0.45
33675.0,68.0,27,0.54
33675.0,68.0,27,0.54
33675.0,68.0,27,0.54
33675.0,680.0,27,0.46
33675.0,682.0,27,0.46
33675.0,682.0,27,0.46
33675.0,682.0,27,0.46
33675.0,685.0,27,0.46
33675.0,685.0,27,0.46
33675.0,694.0,27,0.44
33675.0,694.0,27,0.44
33675.0,695.0,27,0.44
33675.0,695.0,27,0.44
33675.0,695.0,27,0.44
33675.0,70.0,27,0.53
33675.0,70.0,27,0.53
33675.0,70.0,27,0.53
33675.0,700.0,27,0.44
33675.0,700.0,27,0.44
33675.0,700.0,27,0.44
33675.0,701.0,27,0.44
33675.0,701.0,27,0.44
33675.0,702.0,27,0.44
33675.0,702.0,27,0.44
33675.0,702.0,27,0.44
33675.0,702.0,27,0.44
33675.0,705.0,27,0.44
33675.0,706.0,27,0.44
33675.0,706.0,27,0.44
33675.0,706.0,27,0.44
33675.0,707.0,27,0.44
33675.0,707.0,27,0.44
33675.0,708.0,27,0.44
33675.0,708.0,27,0.44
33675.0,71.0,27,0.54
33675.0,71.0,27,0.54
33675.0,71.0,27,0.54
33675.0,71.0,27,0.54
33675.0,714.0,27,0.44
33675.0,714.0,27,0.44
33675.0,721.0,27,0.55
33675.0,728.0,27,0.58
33675.0,729.0,27,0.58
33675.0,731.0,27,0.57
33675.0,731.0,27,0.57
33675.0,731.0,27,0.57
33675.0,733.0,27,0.56
33675.0,739.0,27,0.54
33675.0,74.0,27,0.55
33675.0,74.0,27,0.55
33675.0,740.0,27,0.54
33675.0,740.0,27,0.54
33675.0,740.0,27,0.54
33675.0,749.0,27,0.55
33675.0,749.0,27,0.55
33675.0,749.0,27,0.55
33675.0,750.0,27,0.55
33675.0,750.0,27,0.55
33675.0,750.0,27,0.55
33675.0,751.0,27,0.55
33675.0,752.0,27,0.55
33675.0,752.0,27,0.55
33675.0,757.0,27,0.57
33675.0,757.0,27,0.57
33675.0,757.0,27,0.57
33675.0,757.0,27,0.57
33675.0,761.0,27,0.57
33675.0,761.0,27,0.57
33675.0,762.0,27,0.57
33675.0,762.0,27,0.57
33675.0,762.0,27,0.57
33675.0,762.0,27,0.57
33675.0,778.0,27,0.54
33675.0,778.0,27,0.54
33675.0,778.0,27,0.54
33675.0,78.0,27,0.53
33675.0,78.0,27,0.53
33675.0,78.0,27,0.53
33675.0,78.0,27,0.53
33675.0,782.0,27,0.54
33675.0,782.0,27,0.54
33675.0,786.0,27,0.53
33675.0,787.0,27,0.53
33675.0,787.0,27,0.53
33675.0,787.0,27,0.53
33675.0,787.0,27,0.53
33675.0,788.0,27,0.53
33675.0,788.0,27,0.53
33675.0,788.0,27,0.53
33675.0,788.0,27,0.53
33675.0,79.0,27,0.51
33675.0,79.0,27,0.51
33675.0,79.0,27,0.51
33675.0,80.0,27,0.51
33675.0,80.0,27,0.51
33675.0,80.0,27,0.51
33675.0,80.0,27,0.51
33675.0,807.0,27,0.42
33675.0,81.0,27,0.53
33675.0,81.0,27,0.53
33675.0,81.0,27,0.53
33675.0,81.0,27,0.53
33675.0,811.0,27,0.42
33675.0,813.0,27,0.42
33675.0,814.0,27,0.42
33675.0,816.0,27,0.42
33675.0,816.0,27,0.42
33675.0,816.0,27,0.42
33675.0,827.0,27,0.38
33675.0,832.0,27,0.38
33675.0,832.0,27,0.38
33675.0,834.0,27,0.45
33675.0,834.0,27,0.45
33675.0,834.0,27,0.45
33675.0,835.0,27,0.45
33675.0,835.0,27,0.45
33675.0,835.0,27,0.45
33675.0,835.0,27,0.45
33675.0,836.0,27,0.45
33675.0,838.0,27,0.48
33675.0,838.0,27,0.48
33675.0,838.0,27,0.48
33675.0,839.0,27,0.48
33675.0,839.0,27,0.48
33675.0,84.0,27,0.52
33675.0,84.0,27,0.52
33675.0,84.0,27,0.52
33675.0,84.0,27,0.52
33675.0,840.0,27,0.48
33675.0,840.0,27,0.48
33675.0,840.0,27,0.48
33675.0,840.0,27,0.48
33675.0,847.0,27,0.49
33675.0,847.0,27,0.49
33675.0,848.0,27,0.49
33675.0,848.0,27,0.49
33675.0,848.0,27,0.49
33675.0,848.0,27,0.49
33675.0,849.0,27,0.5
33675.0,853.0,27,0.49
33675.0,853.0,27,0.49
33675.0,858.0,27,0.35
33675.0,858.0,27,0.35
33675.0,858.0,27,0.35
33675.0,860.0,27,0.35
33675.0,861.0,27,0.35
33675.0,864.0,27,0.38
33675.0,864.0,27,0.38
33675.0,864.0,27,0.38
33675.0,864.0,27,0.38
33675.0,869.0,27,0.38
33675.0,869.0,27,0.38
33675.0,871.0,27,0.37
33675.0,871.0,27,0.37
33675.0,872.0,27,0.37
33675.0,872.0,27,0.37
33675.0,873.0,27,0.35
33675.0,873.0,27,0.35
33675.0,873.0,27,0.35
33675.0,873.0,27,0.35
33675.0,877.0,27,0.36
33675.0,880.0,27,0.35
33675.0,880.0,27,0.35
33675.0,882.0,27,0.35
33675.0,883.0,27,0.35
33675.0,886.0,27,0.35
33675.0,887.0,27,0.35
33675.0,896.0,27,0.33
33675.0,899.0,27,0.33
33675.0,899.0,27,0.33
33675.0,899.0,27,0.33
33675.0,903.0,27,0.32
33675.0,903.0,27,0.32
33675.0,904.0,27,0.32
33675.0,904.0,27,0.32
33675.0,904.0,27,0.32
33675.0,905.0,27,0.32
33675.0,905.0,27,0.32
33675.0,905.0,27,0.32
33675.0,908.0,27,0.32
33675.0,909.0,27,0.32
33675.0,909.0,27,0.32
33675.0,909.0,27,0.32
33675.0,91.0,27,0.53
33675.0,91.0,27,0.53
33675.0,91.0,27,0.53
33675.0,915.0,27,0.32
33675.0,915.0,27,0.32
33675.0,916.0,27,0.32
33675.0,916.0,27,0.32
33675.0,917.0,27,0.32
33675.0,917.0,27,0.32
33675.0,917.0,27,0.32
33675.0,92.0,27,0.53
33675.0,92.0,27,0.53
33675.0,92.0,27,0.53
33675.0,93.0,27,0.53
33675.0,93.0,27,0.53
33675.0,931.0,27,0.33
33675.0,931.0,27,0.33
33675.0,931.0,27,0.33
33675.0,939.0,27,0.33
33675.0,97.0,27,0.53
33675.0,97.0,27,0.53
33675.0,97.0,27,0.53
33675.0,98.0,27,0.53
33675.0,98.0,27,0.53
33675.0,98.0,27,0.53
33675.0,986.0,27,0.34
33675.0,986.0,27,0.34
33675.0,999.0,27,0.35
33675.0,999.0,27,0.35
